Cuenca;Colector;Label;Lon_x;Lat_y;Elevation_m;Elevation_Invert_m;07_Clase_Aliviadero;11_Origen_Dato;02_Tipo_Agua;03_Tipo_Red;04_Estado;Tipo_Nodo;Activo
La Mina;Sabaneta Norte;6064069;-75.604774;6.162995;1552.96;1547.56;null;Incidencia;RESIDUALES;INTERCEPTOR;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064085;-75.603858;6.160416;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;PROPUESTO MODIFICAR;CAMARA;False
La Mina;Sabaneta Norte;6064086;-75.603295;6.161216;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;6064088;-75.603856;6.160383;1567.50;1565.40;null;Levantamiento;LLUVIAS;SECUNDARIA;PROPUESTO MODIFICAR;CAMARA;True
La Mina;Sabaneta Norte;6064089;-75.603337;6.161125;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;6064090;-75.603273;6.161194;1561.59;1559.77;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064092;-75.602167;6.160108;1568.15;1565.54;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064093;-75.602792;6.160775;1564.75;1562.24;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064097;-75.602121;6.160144;1568.12;1564.76;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064099;-75.602400;6.160447;1566.46;1563.52;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064101;-75.602804;6.160861;1564.25;1561.14;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064103;-75.603393;6.161407;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064104;-75.603410;6.161319;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064105;-75.602143;6.160189;1567.82;1564.66;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064107;-75.602457;6.160556;1566.08;1562.92;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064110;-75.602742;6.160858;1564.07;1560.61;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064111;-75.602816;6.160909;1563.99;1560.25;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064112;-75.603221;6.161306;1561.58;1558.74;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064114;-75.603258;6.161353;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064116;-75.603769;6.161945;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064163;-75.603883;6.161953;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064168;-75.603876;6.161770;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064178;-75.604004;6.161890;0.00;0.00;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064179;-75.604002;6.161929;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064242;-75.603867;6.161952;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064281;-75.604335;6.162383;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6064286;-75.604273;6.162489;1552.66;1550.66;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064290;-75.604428;6.162611;1552.55;1550.51;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064293;-75.604749;6.162933;1553.12;1550.31;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064297;-75.604868;6.162908;1553.33;1550.14;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064317;-75.604904;6.162759;1553.61;1549.99;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064319;-75.604916;6.162681;1552.90;1549.62;null;Incidencia;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064321;-75.605106;6.162967;1553.35;1549.44;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6064424;-75.604885;6.162967;1553.31;1549.76;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6065160;-75.603902;6.163649;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6065162;-75.604194;6.163421;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6065167;-75.604503;6.163183;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6065169;-75.604684;6.163250;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6065170;-75.604785;6.163305;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6065177;-75.603977;6.163679;1552.78;1546.78;null;Incidencia;RESIDUALES;INTERCEPTOR;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6065179;-75.604077;6.163603;1552.80;1546.88;null;Incidencia;RESIDUALES;INTERCEPTOR;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6065194;-75.603768;6.163866;1552.73;1546.58;null;Incidencia;RESIDUALES;INTERCEPTOR;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6065198;-75.603435;6.164251;1552.65;1546.20;null;Incidencia;RESIDUALES;INTERCEPTOR;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;6065294;-75.603633;6.163900;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;6065295;-75.603403;6.164191;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8548877;-75.605528;6.162442;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8548878;-75.605529;6.162395;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617845;-75.603376;6.155613;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617846;-75.603359;6.155972;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617847;-75.603362;6.156062;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617849;-75.603462;6.156212;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617850;-75.603630;6.156348;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617851;-75.603719;6.156366;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617852;-75.603782;6.156420;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617853;-75.603611;6.155768;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617854;-75.603622;6.155975;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617855;-75.603649;6.156080;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617856;-75.603730;6.156171;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617857;-75.603747;6.156605;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617858;-75.603841;6.157006;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617859;-75.603999;6.157680;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8617860;-75.604048;6.157727;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641515;-75.604209;6.157925;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641516;-75.604346;6.157873;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641517;-75.604273;6.158057;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641518;-75.603929;6.156530;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641519;-75.604209;6.156905;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641521;-75.604356;6.157193;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641523;-75.604308;6.157357;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641524;-75.604318;6.157449;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641525;-75.604419;6.157492;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641526;-75.604492;6.157584;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641537;-75.603996;6.158517;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641539;-75.603817;6.158785;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8641541;-75.603786;6.158802;1578.14;1576.47;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;8674012;-75.603232;6.159670;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8674013;-75.602792;6.159834;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8674014;-75.603124;6.159724;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8674244;-75.605090;6.158875;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8674246;-75.605202;6.159227;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8703741;-75.603677;6.159112;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8703742;-75.603485;6.159429;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8705310;-75.602708;6.159784;1570.33;1568.79;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;8705313;-75.602549;6.159825;1570.04;1568.34;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;8705316;-75.603118;6.159617;1571.91;1570.21;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;8705329;-75.602438;6.159626;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;8705331;-75.602252;6.159317;1579.19;1575.23;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;8705332;-75.602352;6.159614;1573.97;1570.46;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9056219;-75.607060;6.161943;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9056220;-75.606977;6.161877;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9060335;-75.607084;6.161983;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9067166;-75.603160;6.156464;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9067171;-75.603232;6.156459;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9067175;-75.603292;6.156389;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9067176;-75.603438;6.156309;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9067177;-75.603522;6.156260;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071133;-75.605506;6.157204;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071138;-75.605646;6.157441;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071141;-75.605844;6.157768;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071145;-75.605893;6.157793;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071150;-75.605988;6.157999;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071152;-75.606100;6.158236;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071154;-75.605917;6.158394;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071155;-75.605533;6.158789;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071157;-75.605405;6.158930;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071158;-75.605290;6.159057;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9071161;-75.605209;6.158742;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084552;-75.602558;6.156406;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084553;-75.602605;6.156373;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084554;-75.602631;6.156358;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084556;-75.603036;6.156168;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084557;-75.603053;6.156218;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084558;-75.602705;6.156313;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084559;-75.602761;6.156268;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084560;-75.602816;6.156200;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084561;-75.602860;6.156119;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9084563;-75.603092;6.156248;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084564;-75.603109;6.156279;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084565;-75.603119;6.156429;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084583;-75.603063;6.156415;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084584;-75.603037;6.156435;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084585;-75.603009;6.156462;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084587;-75.602981;6.156495;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084588;-75.602973;6.156510;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084589;-75.602946;6.156562;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9084590;-75.602858;6.156748;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;RETIRADO;CAMARA;False
La Mina;Sabaneta Norte;9090229;-75.604347;6.158035;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Mina;Sabaneta Norte;9090230;-75.604303;6.158136;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Mina;Sabaneta Norte;9090231;-75.604211;6.158161;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;CONSTRUCCION;CAMARA;False
La Mina;Sabaneta Norte;9179752;-75.605657;6.157048;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9179754;-75.605478;6.157158;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9196585;-75.605106;6.162712;1554.00;1548.23;null;Incidencia;RESIDUALES;INTERCEPTOR;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9206824;-75.606928;6.162031;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9206825;-75.606415;6.162186;1555.17;1552.79;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9222845;-75.606505;6.158600;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9222846;-75.606738;6.158731;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9222848;-75.607357;6.159083;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9222850;-75.606875;6.158742;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9222851;-75.607111;6.158877;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9222852;-75.606388;6.159422;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9222925;-75.607118;6.158945;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9260357;-75.605745;6.160522;1562.85;1560.74;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9260358;-75.605717;6.160375;1562.95;1560.99;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9262510;-75.602695;6.156721;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262548;-75.602738;6.156601;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262555;-75.602830;6.156347;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262558;-75.603004;6.156132;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262561;-75.603026;6.156137;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262562;-75.603114;6.156241;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262567;-75.603142;6.156336;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262569;-75.603175;6.156457;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9262570;-75.603200;6.156464;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9343872;-75.602039;6.160445;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9343873;-75.602152;6.160323;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9343874;-75.602184;6.160304;1567.29;1564.97;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9343907;-75.601739;6.160451;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9343908;-75.601857;6.160293;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9346965;-75.606119;6.159885;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9346969;-75.605671;6.160205;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9346975;-75.606350;6.159941;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9346978;-75.605709;6.160307;1562.60;1559.93;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9346980;-75.605380;6.160531;1562.30;1558.60;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9346981;-75.606202;6.159740;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9346998;-75.606938;6.159539;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9380254;-75.602964;6.156118;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9380420;-75.603136;6.156469;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407778;-75.605246;6.161133;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407782;-75.605514;6.161381;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407783;-75.605746;6.161589;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407785;-75.605898;6.161730;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407786;-75.605998;6.161818;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407787;-75.606180;6.161985;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407788;-75.606116;6.162098;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407794;-75.605807;6.162193;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407853;-75.605251;6.161088;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407854;-75.605447;6.161266;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407858;-75.605979;6.161754;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407861;-75.606184;6.161942;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407862;-75.606097;6.162048;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407865;-75.605657;6.162201;1553.57;1552.17;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9407866;-75.604990;6.161541;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9407867;-75.605281;6.161830;1553.61;1551.79;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Mina;Sabaneta Norte;9410144;-75.608278;6.158500;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9410145;-75.607686;6.158912;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Mina;Sabaneta Norte;9410146;-75.607088;6.159322;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
